C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_15_570.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_15_570.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_15_570.jpg,0,0,0,5.775423
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_15_648.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_15_648.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_15_648.jpg,0,0,0,5.68231
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_15_725.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_15_725.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_15_725.jpg,0,0.1526472,0,5.6934
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_15_802.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_15_802.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_15_802.jpg,0,0.3848892,0,5.914262
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_15_878.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_15_878.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_15_878.jpg,0,0.6133515,0,6.35792
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_15_957.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_15_957.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_15_957.jpg,0,0.8493018,0,7.039277
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_036.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_036.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_036.jpg,0,1,0,7.921048
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_114.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_114.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_114.jpg,0,1,0,8.824123
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_193.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_193.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_193.jpg,0,1,0,9.720149
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_273.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_273.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_273.jpg,0,1,0,10.60911
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_350.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_350.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_350.jpg,-0.1,1,0,11.58716
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_425.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_425.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_425.jpg,-0.25,1,0,11.91793
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_500.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_500.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_500.jpg,0,1,0,12.76602
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_577.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_577.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_577.jpg,0,1,0,13.57089
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_652.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_652.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_652.jpg,0,1,0,14.56769
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_727.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_727.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_727.jpg,-0.15,1,0,15.4411
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_804.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_804.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_804.jpg,0,1,0,16.14759
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_878.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_878.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_878.jpg,0,1,0,16.96775
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_16_954.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_16_954.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_16_954.jpg,0,1,0,17.79254
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_026.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_026.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_026.jpg,-0.2,1,0,18.60171
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_104.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_104.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_104.jpg,-0.35,1,0,19.1642
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_179.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_179.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_179.jpg,-0.5500001,1,0,19.87167
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_259.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_259.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_259.jpg,0,1,0,20.65221
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_336.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_336.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_336.jpg,-0.15,1,0,21.45238
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_411.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_411.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_411.jpg,-0.35,1,0,22.20403
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_489.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_489.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_489.jpg,-0.5500001,1,0,22.87532
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_566.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_566.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_566.jpg,0,1,0,23.42453
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_641.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_641.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_641.jpg,0,1,0,24.19263
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_716.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_716.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_716.jpg,-0.05,1,0,24.96379
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_792.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_792.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_792.jpg,-0.25,1,0,25.70852
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_868.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_868.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_868.jpg,0,1,0,26.4463
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_17_943.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_17_943.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_17_943.jpg,0,1,0,27.011
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_018.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_018.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_018.jpg,-0.2,1,0,27.74902
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_095.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_095.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_095.jpg,-0.4,1,0,28.41518
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_172.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_172.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_172.jpg,0,1,0,29.13928
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_247.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_247.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_247.jpg,-0.15,1,0,29.86662
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_324.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_324.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_324.jpg,-0.3,1,0,30.17534
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_402.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_402.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_402.jpg,-0.5000001,1,0,30.14777
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_481.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_481.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_481.jpg,-0.7,1,0,30.12366
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_561.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_561.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_561.jpg,0,1,0,30.18228
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_641.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_641.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_641.jpg,-0.05,1,0,30.1903
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_724.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_724.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_724.jpg,-0.25,1,0,30.18251
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_802.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_802.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_802.jpg,0,1,0,30.18397
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_876.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_876.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_876.jpg,0,1,0,30.18883
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_18_953.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_18_953.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_18_953.jpg,0,1,0,30.18969
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_034.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_034.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_034.jpg,0,1,0,30.19003
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_113.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_113.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_113.jpg,0,1,0,30.19026
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_195.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_195.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_195.jpg,0,1,0,30.19035
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_280.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_280.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_280.jpg,0,1,0,30.19031
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_364.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_364.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_364.jpg,0,1,0,30.19029
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_444.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_444.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_444.jpg,0,1,0,30.19028
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_524.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_524.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_524.jpg,-0.1,1,0,30.18765
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_607.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_607.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_607.jpg,-0.35,1,0,30.16331
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_688.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_688.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_688.jpg,0,1,0,30.18734
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_769.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_769.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_769.jpg,0,1,0,30.18982
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_851.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_851.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_851.jpg,0,1,0,30.19026
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_19_933.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_19_933.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_19_933.jpg,-0.05,1,0,30.18998
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_20_015.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_20_015.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_20_015.jpg,-0.25,1,0,30.17581
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_20_095.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_20_095.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_20_095.jpg,0,1,0,30.18893
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_20_176.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_20_176.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_20_176.jpg,-0.05,1,0,30.19011
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_20_259.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_20_259.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_20_259.jpg,-0.25,1,0,30.17731
C:\2023_Projects\self_driving_lanes\drive\data\IMG\center_2022_12_13_23_23_20_340.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\left_2022_12_13_23_23_20_340.jpg,C:\2023_Projects\self_driving_lanes\drive\data\IMG\right_2022_12_13_23_23_20_340.jpg,0,1,0,30.18938
